t,nu,eta,a,w1,w2,ref,err,err_core,err_grad,self_check
0.094358087282518738,6.9936498055915202,0.11927366806932105,1.0031108343868222,0.010889951833447358,0.99999297162004053,0.018562618690311984,5.0598236045309011e-15,2.6300581103478746e-15,nan,nan
0.43263945845854979,-0.87234907342273083,2.8103782627232907,1.8203388194822976,1.1492079203193308e-05,0.99394949879647909,0.43749246049438328,5.2232330996615843e-16,1.478403791993309e-17,4.7662973815077483e-14,0
3.1354083968752482,-0.37087613612172277,0,1.1369081484828245,0.00054851126584182285,0.99993592373093121,9.7915497347641122e-06,1.0708049365868807e-15,8.9779188549712771e-16,nan,nan
2.1477456963907322,8.4107410128346061,0.037101336278800356,2.142851925099444,0.15500860501058294,0.25784575428518763,1.37765460998478e-36,1.1870893205207138e-13,2.3039336996153696e-15,nan,nan
0.037714993244862653,4.782657476836814,0.97097431420827529,1.2727139202697395,0.033599753817593322,0.75552131976808434,0.5290614879352753,1.8168975672336205e-16,1.8168975672336205e-16,nan,nan
0.037345474952176667,6.0978882532011411,0.043808066367170717,0.57579310010075024,0.35414994879713763,0.35426759520444739,0.93023824901154473,1.7986214273076064e-16,4.1855863275465736e-16,nan,nan
0.0017398014957172741,1.5154835978882168,0.29185264554389651,0.29535581877587447,0.00081688923263187622,0.99697836596851386,29.998981311285977,1.0836602490408503e-16,1.0836602490408503e-16,2.5172621051160326e-16,nan
0.38005629455356688,5.2160518177461022,1.6330115196977932,1.2903667443813456,0.28803362029971374,0.2887422117602727,0.01179532162334255,9.5774449433826789e-17,5.1294323370455792e-17,nan,nan
0.11753934232368375,-5.4210617879808032,0,1.6129250941623492,0.092817029980392277,0.98761550789150021,3.7248935051103969,7.8750666225829259e-16,7.8750666225829259e-16,nan,nan
0.91816479499512182,8.9136429020815982,0,1.3069487681065721,3.8145829841701481e-05,0.00023096316659724651,7.8954095879797504e-21,9.5849720062288478e-13,9.5868777120092581e-13,nan,nan
0.98650152896237753,2.1693168387196682,0,0.60988337016048821,0.25036333274775074,0.92832781360052496,6.7000853039654659e-07,2.4500858777150106e-15,2.4500858777150106e-15,nan,nan
0.03840573376821161,-3.8872475129009665,0.0011119810495728371,0.30151077716878777,0.0039170531758576672,0.99828099372597523,3.8152688248975566,7.1381157999521622e-16,1.5424288983836227e-17,6.1499762916705623e-16,0
2.634538235987486,8.8805191067642255,1.4425463756332844,5.9849094107563481,0.25972760500016018,0.9999621948662869,1.4730986766143829e-10,5.001288335272121e-14,1.0549888125402451e-15,nan,nan
1.4992738618408203,8.9627024524453915,0.00014232552113720056,5.5255675214731337,0.00013892273815466799,0.0096175265313275596,3.0192049717277923e-29,8.8798658406161126e-15,8.8798658406161126e-15,nan,nan
0.17540264056038632,8.5504824520119769,0.050356522236445274,0.45161492723246882,0.23719151317706683,0.99999893961286168,3.9260872016729455e-05,1.5177342280393784e-13,1.4041934492438263e-14,nan,nan
0.94529267458571509,2.939106666289554,0.073470121370675018,0.51876841878112911,3.8881577779249401e-05,0.95403667959815863,1.9564761420733621e-09,1.4073810133812241e-15,1.1959854857883272e-15,nan,nan
0.012381503689646299,1.9291863783631502,0.0033369953067220641,0.21743517292926204,4.6265999259682817e-05,0.99999811596459987,9.2840055932380956,1.7086347245123439e-16,2.1180687852185004e-16,3.0601078774329448e-15,nan
0.98993578923946834,2.5113658401684074,0,1.3119758619212218,1.6868847098712131e-05,0.38636064466338471,0.0011592624639380495,1.6353625556383592e-14,1.5766489370609016e-15,nan,nan
0.032847946700884131,1.7623994389952138,0.00089159894437666602,1.1772887142105957,0.22511982782762666,0.46070374160568872,1.35521397867326,1.8709850741272741e-17,1.4513483240050728e-16,nan,nan
0.32268392425843889,-7.2917665253665724,0.25648229946083484,0.81684108734591709,0.010504661372353747,0.84996218419327096,0.0020508475269430827,1.922563902794038e-14,1.9207827950720032e-15,nan,nan
5.9922166006801012,3.5759980200050911,0.052341652806583185,2.8308433215126274,0.065436798648079969,0.89163837416483915,1.2229425067525551e-20,1.7403050631796673e-12,4.7236793771541324e-14,nan,nan
0.0089696394855994233,2.968612658096621,0.038582110296868879,0.67132482238908475,0.41279426233876937,0.41345315721568987,0.75501495129148133,8.8876430751436879e-16,8.8876430751436879e-16,9.6499851503543482e-16,0
0.011964928078507393,8.2497528529442405,0.072604447893650614,0.66851158375023145,0.46272892963752038,0.46350834735530838,0.088995940340284671,4.566942166219607e-16,3.0075690358553029e-16,nan,nan
0.019541754224421892,-9.0909436594546129,0.0009335967044463388,0.31553407665754973,0.0005124893051256824,0.032496894908263033,0.35998891667544902,1.4552340894849638e-13,1.0774382346220328e-13,nan,nan
0.0029182736063806912,7.7704914541898447,0.0055527148162974214,0.35522964603287221,0.0029118277099308711,0.96747763921339147,12.081734060181091,4.484272637677667e-16,3.01398962155438e-16,nan,nan
0.35782154263316118,3.5816403524216547,0.00042259913940575697,1.9008262662721447,0.44767640798187686,0.51193038135295166,0.002069858400062425,3.6758772973384186e-15,1.9812166673938092e-15,nan,nan
