"t","a","v","w","sv","sw","wienr","dv","dsv","da","dw","dsw"
1.44024571040645,1.5,4,0.7,0.5,0.05,4.35587490098753e-07,-2.1807169326782e-06,5.2281706741479e-06,4.16416359805044e-07,-2.78469568662289e-06,4.76862691440081e-08
0.712034303613473,1,4,0.3,2,0.4,0.00622046948125495,-0.00512586376804869,0.00615577837630781,0.0299438242427633,0.0107796635751461,-0.00256279317600841
0.427053236938082,0.6,-1,0.3,2,0.4,0.0118356162958356,0.000985888372722236,-0.00355506356914647,0.194269050002152,0.0308270025486632,-0.0030422512258361
0.87506636158796,2.5,0,0.5,2,0.4,0.227718205860228,-0.0652438554842325,-0.0493811496809118,0.0567177935171182,0.262917882857472,-0.0368755699310981
2.4575128778466,2.5,1.5,0.5,2,0.2,0.0188550726033369,-0.00860509127474987,-0.000696021389547782,0.0173177785443668,0.0141705776798209,-0.0022312028893182
0.219958328828216,1.5,4,0.5,1,0.4,0.0229857986523964,-0.0284776011107461,0.0314520460499527,-0.0403163474343992,-0.13711367887455,0.0199608698619317
2.41834628611105,0.6,4,0.7,0.5,0.05,4.61361681966608e-20,-2.90198469243308e-19,8.77914084018369e-19,4.86597677069248e-18,-1.72291848866422e-19,-2.02158808236327e-22
0.357944114331622,1,0.5,0.7,0.5,0.05,0.302652147287797,-0.244020382839595,0.048682803299231,0.362746917294125,-0.796341003651636,-0.00985005666223726
2.31148775500478,0.6,0.5,0.5,0.5,0.2,9.0407294031512e-14,-8.33914505708594e-14,-2.77391054257578e-14,9.23513560643336e-12,-1.41295750770852e-14,-1.48482163098581e-14
0.949191170767881,2.5,0.5,0.3,2,0.05,0.12515628824516,-0.0319880233319378,-0.0331668054831168,0.0404441788523646,0.332470468239545,-0.00286120872291518
2.31939789166208,1,1.5,0.7,2,0.4,6.10285290595507e-06,-2.46382598648939e-06,-7.63796779986645e-07,0.000127995559167507,-1.33891698909348e-05,-2.11431855665172e-06
1.64493439268554,0.6,0.5,0.7,1,0.4,5.79224823374208e-10,-2.6795382280184e-10,-2.35926738524282e-10,4.15916196368168e-08,-1.33290450274672e-09,-1.9173628687851e-10
1.11899307010463,0.6,-3,0.3,1,0.4,1.23555668247139e-07,1.8378989287869e-07,2.0825311001661e-07,5.9697456312931e-06,3.71811649411028e-07,-2.08132887278292e-08
0.323042902722955,1,-1,0.5,1,0.2,0.776763809726272,-0.105880872408636,-0.173769175589442,1.36623474964732,0.775693312949932,-0.105813611991497
2.29127800280694,1.5,-0.2,0.3,0.5,0.05,0.00617920816202715,2.92654388212843e-05,-0.00450027098609178,0.0335341174208775,0.0159410297330793,-0.000207684022655984
2.29441884330008,2.5,-0.2,0.3,2,0.2,0.0235991414470455,-0.000733450689100455,-0.0105854647688929,0.0187500499372058,0.0710710207449954,-0.00143883967020947
