"t","a","v","w","sv","sw","wienr","err","p3","p4","p5","p6","p8"
0.972030318854377,1,0,0.5,2,0.05,0.0129833385133292,1.00001734723476e-13,0.0129840897839176,0.0129838193227833,0.0129833854667943,0.0129833444491677,0.0129833386114522
1.00897401062539,0.6,-1,0.7,0.5,0.4,5.45033092065082e-06,1.00000001694066e-13,5.45204525141131e-06,5.45052956057391e-06,5.45035688439412e-06,5.4503342506159e-06,5.45033097637826e-06
0.281181048892904,1,0,0.3,1,0.2,0.592875109002022,1.00111022302463e-13,0.593015360849415,0.592892074628126,0.592877233181791,0.592875382944828,0.592875113561359
0.49314832331147,2.5,-3,0.3,2,0.2,0.421771373313919,1.00055511151231e-13,0.421713661649891,0.421764394579612,0.42177049957799,0.421771260633986,0.421771371438534
0.49965395530453,2.5,-1,0.7,2,0.2,0.669596903518987,1.17985612998928e-13,0.669714291847008,0.66961111862372,0.669598683550345,0.669597133082722,0.669596907339693
2.74459962316323,1.5,0.5,0.7,0.5,0.4,0.00129436038117216,1e-13,0.00129465113704956,0.00129439407296696,0.00129436478497249,0.00129436094597955,0.00129436039062422
2.12164605223807,1.5,1.5,0.3,1,0.2,0.00231628966674056,1.00000433680869e-13,0.00231697013772583,0.00231637198303604,0.0023162999731878,0.00231629099590227,0.00231628968886228
2.4706175500527,2.5,-3,0.3,1,0.2,0.0026806619722684,1e-13,0.00267992019382417,0.00268057226175461,0.00268065074035981,0.00268066052376194,0.00268066194816161
2.01341111757793,1,-0.2,0.3,2,0.4,3.94125593978737e-05,1.00000020328791e-13,3.94216090942541e-05,3.94136080476639e-05,3.94126964652305e-05,3.94125769773833e-05,3.94125596920733e-05
0.687746085948311,1.5,-3,0.3,1,0.4,0.080917323994228,1.00194289029309e-13,0.0808948759506591,0.080914723706202,0.0809169841439829,0.0809172804229963,0.0809173232829478
1.41603408823721,1,-3,0.5,0.5,0.2,6.92806650352702e-05,1.00000027105054e-13,6.92891667483832e-05,6.92816942704751e-05,6.92807939129635e-05,6.92806816560577e-05,6.92806653118978e-05
2.16471649283776,1,-1,0.3,1,0.2,2.5642929859265e-05,1.00000006776264e-13,2.56479673901331e-05,2.56435392669035e-05,2.56430061607067e-05,2.56429396994169e-05,2.56429300230382e-05
2.47545474000508,0.6,0.5,0.5,2,0.05,4.71641053902741e-15,1e-13,4.71670952095407e-15,4.7166018845727e-15,4.71642922466345e-15,4.71641290125551e-15,4.71641057807648e-15
2.4711886840174,1,4,0.3,1,0.2,1.62578458000362e-08,1e-13,1.62635424421691e-08,1.62585349185443e-08,1.62579320813864e-08,1.62578569272324e-08,1.62578459852301e-08
0.639836427813862,2.5,0,0.5,2,0.05,0.366171691652746,1.00055511151231e-13,0.366186955147203,0.36618146016579,0.366172645589774,0.366171812248999,0.366171693646276
1.82334969755029,1.5,-0.2,0.7,1,0.05,0.0159121766687891,1.00003469446952e-13,0.0159133856257199,0.0159129503934951,0.0159122522266314,0.0159121862207783,0.0159121768266894
1.3180162057397,1,0.5,0.7,2,0.05,0.00163460817924891,1e-13,0.00163472285244902,0.00163468156920658,0.00163461534609745,0.00163460908527844,0.00163460819422611
1.93082657877821,0.6,-3,0.3,0.5,0.4,7.49454158457831e-14,1e-13,7.49518004328701e-14,7.49461560281823e-14,7.49455125991756e-14,7.49454282549395e-14,7.49454160534598e-14
1.28907081543002,1,1.5,0.5,1,0.05,0.00144711071495546,1e-13,0.00144719781187976,0.00144716645637976,0.00144711615835882,0.00144711140310805,0.00144711072633106
2.64561661488842,2.5,0,0.7,2,0.2,0.024482343079088,1e-13,0.02449042768296,0.0244833213074107,0.0244824655621605,0.024482358875064,0.0244823433419844
0.996147690038197,2.5,-3,0.3,2,0.2,0.0823108592481959,1e-13,0.0822954574103559,0.0823089976559063,0.0823106276367405,0.0823108308410531,0.0823108604263797
0.980172889120877,1.5,-0.2,0.7,2,0.4,0.0882253720501782,1.00013877787808e-13,0.088257047996758,0.088229043185904,0.0882258519078921,0.088225433594266,0.0882253730801347
1.50603764917469,2.5,4,0.7,0.5,0.4,1.89277846169852e-07,1.00022314130083e-13,1.9587291936868e-07,1.96101732336022e-07,1.96127812142409e-07,1.96131230774146e-07,1.96131725322041e-07
1.04612737240968,1,4,0.5,1,0.4,8.04886408913457e-05,1e-13,8.05040198002893e-05,8.04904234608309e-05,8.04888738957962e-05,8.04886707753529e-05,8.04886413914689e-05
0.707218683511019,1.5,0.5,0.7,2,0.05,0.18109875462678,1.00027755575616e-13,0.181112512701767,0.181107559919995,0.181099614503225,0.181098863296177,0.181098756382362
2.49920702272793,0.6,0,0.5,0.5,0.2,8.97450103681392e-15,1e-13,8.97679581493291e-15,8.97477862325438e-15,8.9745357919645e-15,8.97450551897822e-15,8.97450111141268e-15
1.63856551260687,0.6,1.5,0.5,2,0.2,4.15421736686968e-10,1.00000000000362e-13,4.1552659321972e-10,4.15434420730688e-10,4.15423324792001e-10,4.1542194149543e-10,4.15421740095695e-10
0.34115879010642,1,-1,0.7,2,0.2,0.560256078002921,1e-13,0.560447354661731,0.560279221653859,0.560258975778279,0.560256451702322,0.560256084210322
0.373290920373984,1,0,0.5,1,0.05,0.464909082018607,1e-13,0.464936469908079,0.46492661010465,0.464910793720189,0.464909298411191,0.464909085595706
1.74287234159419,2.5,4,0.3,2,0.2,0.00511187608008417,1e-13,0.00511310642058669,0.0051120249491683,0.00511189472994622,0.00511187849547639,0.00511187613182619
1.63705623097485,1.5,-0.2,0.7,1,0.4,0.0233332184089934,1e-13,0.0233406703355693,0.0233340819265071,0.0233333312781788,0.0233332328849761,0.0233332186512451
1.4881396863726,1,1.5,0.3,0.5,0.2,0.000294149733556667,1e-13,0.000294252980074521,0.000294162223062964,0.00029415129730793,0.000294149935224398,0.000294149736913095
